id_product,27
94,0.869626356546304
11,0.8680370799067412
35,0.8539125638299668
115,0.8500000000000004
1,0.8500000000000004
135,0.8464321404702527
18,0.8464321404702527
122,0.8439249387982206
51,0.8439249387982206
103,0.8439249387982206
111,0.8432740427115676
67,0.8432740427115676
74,0.8395701571521509
128,0.8355099778440254
61,0.8355099778440254
127,0.8318003918560588
45,0.8285098499285154
72,0.8250000000000004
139,0.8250000000000004
138,0.8250000000000004
17,0.8169217288768311
125,0.8169217288768311
30,0.8169217288768311
25,0.8148769172359112
98,0.8148769172359112
65,0.8101914936669337
112,0.8101914936669337
89,0.8058066296105569
34,0.8058066296105569
149,0.8058066296105569
76,0.8058066296105569
8,0.8058066296105569
145,0.801783725737273
87,0.801783725737273
16,0.801783725737273
28,0.8000000000000004
119,0.8000000000000004
97,0.7951465679458902
52,0.795133222865995
77,0.795133222865995
141,0.795133222865995
80,0.795133222865995
144,0.795133222865995
15,0.795133222865995
31,0.795133222865995
50,0.795133222865995
147,0.7951332228659947
114,0.7905694150420947
63,0.7905694150420947
79,0.7905694150420947
9,0.7905694150420947
81,0.7905694150420947
39,0.7905694150420947
22,0.7905694150420947
26,0.7901836773196714
102,0.7863729095926286
44,0.784873009489842
4,0.784873009489842
10,0.7826237921249268
101,0.7798128673650551
124,0.7798128673650551
59,0.7798128673650551
116,0.7798128673650551
131,0.7798128673650551
137,0.7798128673650551
142,0.7798128673650551
104,0.7750576015460305
126,0.7750576015460305
96,0.7750576015460305
19,0.7750576015460305
148,0.7750576015460305
150,0.7750576015460305
33,0.7750000000000004
123,0.7706746355884528
105,0.7706746355884528
130,0.7694837640638661
48,0.7694837640638661
129,0.7642171012073582
23,0.7642171012073582
134,0.7642171012073582
69,0.7642171012073582
37,0.7642171012073582
108,0.7642171012073582
46,0.7642171012073582
70,0.7642171012073582
71,0.7642171012073582
107,0.7642171012073582
3,0.7642171012073582
21,0.7642171012073582
118,0.7595545253127503
110,0.7592566023652966
13,0.7592566023652966
113,0.7592566023652966
91,0.7592566023652966
49,0.7592566023652966
47,0.7592566023652966
54,0.7546729424061794
36,0.7546729424061794
109,0.7538191051195532
56,0.7538191051195532
85,0.7538191051195532
84,0.7538191051195532
73,0.7538191051195532
32,0.7538191051195532
133,0.7483314773547881
2,0.7483314773547881
14,0.7483314773547881
7,0.7483314773547881
106,0.7483314773547881
99,0.7483314773547881
82,0.7483314773547881
90,0.7483314773547881
40,0.7483314773547881
143,0.7483314773547881
62,0.7438343052617372
6,0.7438343052617372
29,0.7438343052617372
24,0.7431505414602938
88,0.7383503845211838
58,0.7378647873726217
12,0.7378647873726217
20,0.7378647873726217
136,0.7378647873726217
66,0.7378647873726217
140,0.7321402951379645
132,0.7321402951379645
41,0.7321402951379645
92,0.7321402951379645
78,0.7321402951379645
57,0.7321402951379645
86,0.7321402951379645
55,0.7216053531635457
146,0.7216053531635457
121,0.7156264473321348
42,0.7156264473321348
68,0.7156264473321348
38,0.7099522928088307
117,0.7099522928088307
93,0.7050239879106325
83,0.7046642634176442
100,0.6987712429686846
64,0.6987712429686846
5,0.6948792289723033
53,0.6928203230275507
60,0.6881023532039757
120,0.6881023532039757
43,0.675303252441909
75,0.675303252441909
95,0.6531561093841243
